organization,name,full_name,stargazers_count,language,created_at,updated_at,homepage,fork,description
desarrollandoAmericaLatina,mira-que-estudias,desarrollandoAmericaLatina/mira-que-estudias,1,JavaScript,2011-12-04T16:46:14Z,2013-09-06T12:43:05Z,,False,
desarrollandoAmericaLatina,Info-Infancia,desarrollandoAmericaLatina/Info-Infancia,1,JavaScript,2011-12-04T18:06:27Z,2013-11-22T07:40:07Z,http://mortalidadinfantil.heroku.com/,False,Información relatando la mortalidad infantil en México.
desarrollandoAmericaLatina,aprendepais,desarrollandoAmericaLatina/aprendepais,1,,2011-12-04T18:18:15Z,2013-09-29T06:16:24Z,,False,
desarrollandoAmericaLatina,Visualizer,desarrollandoAmericaLatina/Visualizer,1,JavaScript,2011-12-05T01:07:43Z,2014-02-04T22:38:11Z,https://github.com/rogeliog/Visualizer,False,"Visualizer, Proyecto ganador de DALMexico"
desarrollandoAmericaLatina,ar-boletin-sociedades,desarrollandoAmericaLatina/ar-boletin-sociedades,1,Ruby,2011-12-06T14:40:56Z,2014-05-15T20:20:14Z,,False,Entity extraction del Boletín Oficial de Argentina
desarrollandoAmericaLatina,datos-universitarios,desarrollandoAmericaLatina/datos-universitarios,1,JavaScript,2011-12-07T22:07:46Z,2014-03-24T17:11:23Z,,False,
desarrollandoAmericaLatina,GPC_DATAUY2012,desarrollandoAmericaLatina/GPC_DATAUY2012,0,Ruby,2012-12-02T12:54:40Z,2013-10-28T17:20:47Z,,False,
devinit,opendevdata,devinit/opendevdata,3,HTML,2013-08-28T15:46:13Z,2015-09-23T17:34:08Z,,False,An Open Data Web portal (an open source product)
devinit,D-Portal,devinit/D-Portal,11,JavaScript,2013-12-12T16:21:29Z,2015-05-30T21:47:59Z,http://d-portal.org/,False,
devinit,digital-platform,devinit/digital-platform,1,Python,2014-05-01T17:15:33Z,2015-10-07T08:48:08Z,,False,DI Digital Platform Datamart
devinit,discourse,devinit/discourse,0,,2014-08-21T11:00:22Z,2014-08-21T09:49:39Z,http://www.discourse.org,True,"A platform for community discussion. Free, open, simple."
devinit,extractormeter,devinit/extractormeter,0,Python,2014-09-17T18:47:02Z,2014-09-17T19:08:25Z,,True,A fun hackish way of doing datascience with flask
devinit,devdatawarehouse,devinit/devdatawarehouse,0,,2015-04-08T15:41:22Z,2015-04-08T15:41:22Z,,False,Development Data Warehouse
devinit,ddw-analyst-ui,devinit/ddw-analyst-ui,0,JavaScript,2015-08-03T14:56:41Z,2015-08-03T17:02:29Z,,False,Development Data Warehouse: Analyst User Interface
devinit,datawrapper,devinit/datawrapper,0,PHP,2015-08-17T15:00:27Z,2015-08-17T15:00:29Z,http://datawrapper.de,True,"An open source data visualization platform helping everyone to create simple, correct and embeddable charts in minutes."
devinit,ppt,devinit/ppt,0,,2015-09-15T14:13:21Z,2015-09-15T14:13:21Z,,False,PoolParty
digitalbutter,UpFront,digitalbutter/UpFront,8,JavaScript,2011-01-07T03:40:58Z,2015-03-02T18:42:08Z,http://upfront.butter.com.hk,False,
digitalbutter,Amazode,digitalbutter/Amazode,2,,2011-01-07T03:44:47Z,2014-03-05T02:25:10Z,www.butter.com.hk,False,Library for interacting with some of Amazon's web services
digitalbutter,node-echo,digitalbutter/node-echo,3,JavaScript,2011-03-17T08:03:00Z,2012-12-25T10:18:20Z,www.butter.com.hk,True,Library for using Echo and running your own backplane server.
digitalbutter,node-backplane,digitalbutter/node-backplane,3,JavaScript,2011-03-17T08:04:46Z,2014-01-05T06:38:17Z,,False,Library that implements a Backplane client and server
digitalbutter,digitalbutter.github.com,digitalbutter/digitalbutter.github.com,2,,2011-03-18T10:46:50Z,2012-12-25T10:32:22Z,www.butter.com.hk,False,Repository for the digitalbutter.github.com page
digitalbutter,revolution,digitalbutter/revolution,2,PHP,2011-05-02T09:35:16Z,2013-01-02T00:53:48Z,http://rtfm.modx.com/display/revolution,True,MODx Revolution - Content Application Platform
digitalbutter,cookbook-node,digitalbutter/cookbook-node,28,Ruby,2011-05-11T04:14:59Z,2014-04-23T12:01:12Z,,False,A cookbook for installing and managing node and for managing npm packages
digitalbutter,cookbook-modx,digitalbutter/cookbook-modx,6,Ruby,2011-05-11T04:16:21Z,2014-09-26T18:15:46Z,,False,"A cookbook for intsalling and managing modx instance and for managing modx packages.,"
digitalbutter,cookbook-github,digitalbutter/cookbook-github,3,Ruby,2011-05-12T03:40:54Z,2014-05-26T09:14:35Z,,False,Cookbook for interacting with github
digitalbutter,FEM,digitalbutter/FEM,11,PHP,2011-05-17T11:08:25Z,2015-03-02T18:41:23Z,,False,MODx File Elements Mirror plugin
digitalbutter,phpThumbOf,digitalbutter/phpThumbOf,2,PHP,2011-05-25T03:53:38Z,2013-03-08T13:08:12Z,http://rtfm.modx.com/display/addon/phpthumbof/,True,A secure phpthumb output filter for MODx Revolution
digitalbutter,AlohaX,digitalbutter/AlohaX,16,PHP,2011-06-04T07:25:18Z,2014-01-15T22:40:14Z,http://alohax.butter.com.hk/,False,A basic Front End editor using Aloha Editor for MODX Revolution
digitalbutter,phpdoc,digitalbutter/phpdoc,2,PHP,2011-06-09T03:59:51Z,2013-09-20T08:34:14Z,,True,My fork of the PHPDocumentor which seems to be dead
digitalbutter,paynode,digitalbutter/paynode,2,JavaScript,2011-06-17T08:05:27Z,2013-01-03T17:36:18Z,,True,Mega library that includes various loadable modules for interacting with different payment gateways
digitalbutter,xpdo,digitalbutter/xpdo,2,PHP,2011-08-07T11:12:19Z,2013-01-04T00:33:54Z,http://svn.modxcms.com/docs/display/xPDO20/Home,True,xPDO complete project
digitalbutter,MODX-Mirror,digitalbutter/MODX-Mirror,49,PHP,2011-09-08T10:09:38Z,2015-10-12T19:08:48Z,,False,"The Mirror plugin helps you to develop MODX websites faster. It synchronizes elements (templates, chunks, plugins and snippets) from filesystem with database and reverse."
digitalbutter,getPage,digitalbutter/getPage,2,PHP,2011-09-09T07:33:31Z,2013-01-04T05:03:22Z,http://rtfm.modx.com/display/ADDON/getPage,True,A general purpose paging Snippet for MODx Revolution
digitalbutter,multiItemsGridTV,digitalbutter/multiItemsGridTV,2,PHP,2011-11-07T09:19:09Z,2013-01-04T14:18:33Z,"http://modxcms.com/forums/index.php/topic,58511.0.html",True,modx-Revo custom-Tv-input-type for muliple records in one TV. Configurable tabbed form-window. you can apply most tv-input-types to form-fields.
digitalbutter,DropSource,digitalbutter/DropSource,19,,2012-01-25T15:05:09Z,2015-06-17T19:38:08Z,,False,A Dropbox Media Source for MODX Revolution 2.2+
digitalbutter,SublimeGDB,digitalbutter/SublimeGDB,2,Python,2012-02-07T04:13:14Z,2013-01-07T18:48:34Z,,True,GDB integration with Sublime Text 2
digitalbutter,cmx,digitalbutter/cmx,7,PHP,2012-02-28T07:17:29Z,2013-10-27T13:18:15Z,,False,Campaign Monitor for MODx
digitalbutter,DebugToolbar,digitalbutter/DebugToolbar,11,CSS,2012-03-19T03:36:24Z,2015-11-18T02:52:33Z,,False,DebugToolbar helps developers dig deeper into the MODX parser and monitor page rendering speeds
digitalbutter,MODX-Event-Bookings,digitalbutter/MODX-Event-Bookings,2,,2012-04-04T10:35:04Z,2013-01-08T13:23:50Z,,False,
digitalbutter,MODX-Map-Location-TV,digitalbutter/MODX-Map-Location-TV,6,JavaScript,2012-04-25T09:31:59Z,2013-11-07T19:56:44Z,,False,"A Map Location Template Variable for MODX Revolution. Allowing users to pinpoint locations on a google map, and store the values in a lat/long pair value as a template variable."
digitalbutter,snippets,digitalbutter/snippets,0,,2012-10-16T05:16:24Z,2013-01-12T16:49:23Z,,False,Some useful snippets
digitalbutter,vagrant-precise64,digitalbutter/vagrant-precise64,0,Shell,2014-05-21T09:50:29Z,2015-02-02T03:13:02Z,,False,
digitalbutter,wkhtmltopdf-bindings,digitalbutter/wkhtmltopdf-bindings,0,C,2014-07-22T09:56:50Z,2014-07-22T10:00:03Z,http://code.google.com/p/wkhtmltopdf,True,Wrappers to wkhtmltopdf
digitalbutter,TITokenField,digitalbutter/TITokenField,0,Objective-C,2014-09-18T08:51:14Z,2014-12-11T03:28:15Z,http://thermoglobalnuclearwar.com/opensource/,True,An iOS version of the NSTokenField (See To: field in Mail and Messages).
digitalbutter,HPLTagCloudGenerator,digitalbutter/HPLTagCloudGenerator,0,Objective-C,2014-12-16T03:23:35Z,2015-01-08T04:30:42Z,,True,A tool to generate tag clouds on iOS.
digitalbutter,Instagram-PHP-API,digitalbutter/Instagram-PHP-API,0,PHP,2015-01-19T08:45:59Z,2015-01-19T09:07:38Z,http://cosenary.github.com/Instagram-PHP-API,True,An easy-to-use PHP Class for accessing Instagram's API.
CDECatapult,cdec.openhealthdata,CDECatapult/cdec.openhealthdata,23,CSS,2013-07-24T13:57:48Z,2015-11-12T21:16:08Z,,False,CDEC Open Health Data Platform
CDECatapult,CDECatapult.github.io,CDECatapult/CDECatapult.github.io,8,JavaScript,2014-01-06T07:50:02Z,2015-10-19T08:36:40Z,,False,The CDECatapult Website
CDECatapult,gp-practice-api-ruby,CDECatapult/gp-practice-api-ruby,0,Ruby,2014-02-19T16:12:00Z,2014-02-27T15:41:18Z,,False,
CDECatapult,cdec.twitterhealth,CDECatapult/cdec.twitterhealth,0,Clojure,2014-02-23T22:12:21Z,2014-02-23T22:16:47Z,,False,
CDECatapult,toothpick,CDECatapult/toothpick,1,Clojure,2014-07-25T09:57:05Z,2015-01-21T18:35:55Z,,False,toothpick
CDECatapult,OHDP.Prescription-Based_Forecasting,CDECatapult/OHDP.Prescription-Based_Forecasting,1,R,2014-08-11T07:24:11Z,2015-07-09T03:52:37Z,,False,Case Study - Time Series Analysis of NHS Prescription data 
CDECatapult,data.gp-practice-england,CDECatapult/data.gp-practice-england,0,Python,2014-10-23T09:38:28Z,2014-10-23T09:49:36Z,,False,demographic and location data for all GP practices in England
CDECatapult,data.prescription-pca-annual-ts,CDECatapult/data.prescription-pca-annual-ts,0,Python,2014-10-25T00:47:04Z,2014-10-25T00:50:35Z,,False,
CDECatapult,grip,CDECatapult/grip,0,Python,2015-06-26T15:55:02Z,2015-06-26T15:55:02Z,,True,Preview GitHub Markdown files like Readme locally before committing them.
CDECatapult,cloverpy,CDECatapult/cloverpy,0,Python,2015-06-30T09:58:19Z,2015-06-30T09:58:19Z,,True,convert coverage report to clover using only stdlib
CDECatapult,edx-ckanext-harvest,CDECatapult/edx-ckanext-harvest,0,Python,2015-09-23T15:44:16Z,2015-09-23T15:45:13Z,,True,Remote harvesting extension for CKAN
ecitizens,ecitizens,ecitizens/ecitizens,1,,2012-12-08T20:26:07Z,2014-05-11T23:28:34Z,,False,
ecitizens,councilmatic,ecitizens/councilmatic,0,Python,2012-12-09T03:53:06Z,2013-01-13T13:52:51Z,,True,Philadelphia City Council Legislative Information
ecitizens,billy,ecitizens/billy,0,Python,2013-01-26T06:18:38Z,2013-05-23T13:26:41Z,,True,"scraping, storing, and sharing legislative information"
ecitizens,opencouncil,ecitizens/opencouncil,0,Python,2013-01-26T06:19:04Z,2013-05-23T13:26:12Z,,True,OpenCouncil Web Project
folklabs,openlocal,folklabs/openlocal,0,CSS,2013-05-31T17:00:12Z,2015-04-16T09:47:52Z,,False,A Drupal distribution for local communities.
folklabs,hernehill.org.uk,folklabs/hernehill.org.uk,1,PHP,2013-11-01T10:40:36Z,2015-04-17T07:56:59Z,http://www.hernehill.org.uk,False,"Website for Herne Hill, London, UK."
folklabs,openfoodnetwork,folklabs/openfoodnetwork,3,Ruby,2014-01-18T12:00:47Z,2015-05-06T08:05:07Z,,True,"Connect suppliers, distributors and consumers for the sale and purchase of local produce"
folklabs,communityopendata,folklabs/communityopendata,2,Ruby,2014-04-10T16:39:44Z,2014-05-23T23:52:59Z,,False,Its about community. And data. And its all open.
folklabs,vizdash,folklabs/vizdash,0,JavaScript,2014-04-29T21:32:21Z,2014-09-09T18:08:52Z,,False,Sharable dashboards using vizshare.
folklabs,vizbuilder,folklabs/vizbuilder,1,JavaScript,2014-04-29T21:41:17Z,2014-07-08T11:45:56Z,,False,Visualization construction
folklabs,vizshare-drupal,folklabs/vizshare-drupal,0,JavaScript,2014-05-08T14:53:49Z,2014-05-08T15:03:33Z,,False,Create visualizations using the Data Unity vizshare library.
folklabs,communitydata,folklabs/communitydata,3,Assembly,2014-05-23T00:11:59Z,2014-07-22T09:00:01Z,,False,Promoting the use of open data by the community.
folklabs,styleguide,folklabs/styleguide,0,CSS,2014-06-03T20:10:09Z,2014-06-10T17:20:54Z,,False,Experimenting with styleguide definitions
folklabs,communitydata-styleguide,folklabs/communitydata-styleguide,1,CSS,2014-06-10T15:34:51Z,2014-06-26T12:38:40Z,,False,A Jekyll-based styleguide template.
folklabs,project-checklists,folklabs/project-checklists,1,,2014-08-20T10:54:52Z,2015-03-03T14:08:40Z,,False,"A template project for GitHub projects, including default project labels, files and other items"
folklabs,ofn_deployment,folklabs/ofn_deployment,0,Shell,2014-08-29T19:14:35Z,2014-12-30T13:33:32Z,,True,Ansible scripts for provisioning and deploying OpenFoodNetwork
folklabs,jekyll-styleguide,folklabs/jekyll-styleguide,1,CSS,2015-01-08T12:02:42Z,2015-09-16T10:01:41Z,http://folklabs.github.io/jekyll-styleguide,False,Jekyll-based styleguide template.
folklabs,openresources-demo,folklabs/openresources-demo,0,CSS,2015-01-12T16:03:31Z,2015-01-22T18:48:28Z,http://folklabs.github.io/openresources-demo/,False,
folklabs,harmony_migrate,folklabs/harmony_migrate,1,,2015-04-07T08:45:55Z,2015-04-08T17:18:43Z,,False,Migration from Drupal Core Forum to Harmony.
folklabs,connecting-communities,folklabs/connecting-communities,1,,2015-04-17T08:07:11Z,2015-05-06T15:07:36Z,,False,Connecting communities in Lambeth for greater resilience
folklabs,ohana-api,folklabs/ohana-api,0,Ruby,2015-04-20T08:36:57Z,2015-04-20T08:36:59Z,http://ohana-api-demo.herokuapp.com/api,True,The open source API directory of community social services.
folklabs,cc-api,folklabs/cc-api,0,,2015-04-20T10:30:46Z,2015-04-20T10:30:46Z,,False,Connecting Communities implementation of Ohana API
folklabs,vassallandcoldharbour,folklabs/vassallandcoldharbour,1,,2015-04-27T13:47:30Z,2015-05-09T13:39:16Z,,False,"Community website for Vassall and Coldharbour, Lambeth."
folklabs,waste-service-standards,folklabs/waste-service-standards,0,Python,2015-05-13T08:12:58Z,2015-07-22T13:14:25Z,,False,DLCG Local Waste Service Standards Project
folklabs,ohana-utils,folklabs/ohana-utils,0,,2015-05-18T10:52:16Z,2015-05-18T10:52:33Z,,False,Things related to the Ohana project
folklabs,cc-web-search,folklabs/cc-web-search,0,CSS,2015-05-18T13:33:18Z,2015-05-18T13:35:30Z,,False,Fork of ohana-web-search for Connecting Communities.
folklabs,openresources,folklabs/openresources,0,,2015-05-23T09:49:39Z,2015-05-23T09:49:39Z,,False,"Standards for resources, growing the circular economy"
folklabs,OpenReferral,folklabs/OpenReferral,0,,2015-06-01T12:50:56Z,2015-05-15T14:27:35Z,http://openreferral.org,True,OpenReferral - a human services data interchange specification
folklabs,waste-api,folklabs/waste-api,1,Ruby,2015-08-21T17:26:14Z,2015-09-01T06:51:41Z,,False,Waste services API for local authorities
folklabs,waste-services,folklabs/waste-services,0,Ruby,2015-09-03T14:15:34Z,2015-09-03T14:16:32Z,,False,Frontend to waste-api
folklabs,service-snapshots,folklabs/service-snapshots,0,Ruby,2015-09-07T14:45:46Z,2015-09-07T14:49:44Z,,False,Capturing information about services across councils
folklabs,display-screen,folklabs/display-screen,0,JavaScript,2015-10-26T17:07:40Z,2015-10-26T17:07:40Z,,True,
CodeForAfrica,Code4Kenya.org,CodeForAfrica/Code4Kenya.org,3,HTML,2012-07-08T12:41:22Z,2015-09-29T15:11:51Z,http://code4kenya.org,False,Landing page for the coming soon Code for Kenya website. Built using Jekyll and hosted on Github pages. Accessible at http://code4kenya.org
CodeForAfrica,HealthTools,CodeForAfrica/HealthTools,5,PHP,2012-08-23T08:27:22Z,2015-10-09T14:18:38Z,http://health.the-star.co.ke,False,A suite of data driven web and SMS based health applications. Sample use case at: http://health.the-star.co.ke
CodeForAfrica,data.Twaweza,CodeForAfrica/data.Twaweza,1,Python,2012-09-13T11:26:45Z,2015-09-29T15:37:33Z,,False,[DEPRECATED] Theming and customisation for Twaweza's CKAN open data portal.
CodeForAfrica,CodeForAfrica.org,CodeForAfrica/CodeForAfrica.org,3,HTML,2012-11-13T11:26:34Z,2015-09-29T15:10:49Z,http://www.codeforafrica.org,False,The Code for Africa landing page. Built with Jekyll and hosted on Github Pages. Accessible at http://www.codeforafrica.org
CodeForAfrica,FindMySchool,CodeForAfrica/FindMySchool,4,PHP,2012-11-15T09:05:31Z,2015-09-29T15:42:52Z,http://findmyschool.co.ke,False,"[DEPRECATED] Helping parents and students find a school By Location, By Marks, By Search. Accessible at http://findmyschool.co.ke"
CodeForAfrica,GotToVote,CodeForAfrica/GotToVote,39,PHP,2012-11-20T10:50:01Z,2015-11-04T18:22:38Z,http://gottovote.cc,False,GotToVote is a toolkit of simple web and SMS services that help citizens get to the ballot box informed and ready to vote. It is built on the PHP Laravel framework. Learn more at http://gottovote.cc
CodeForAfrica,ChartChap,CodeForAfrica/ChartChap,1,JavaScript,2012-11-21T12:27:04Z,2015-09-29T15:38:53Z,,False,[DEPRECATED] ChartChap is a visualization tool that enables you to create dynamic maps based on the Google API without any coding skill.
CodeForAfrica,CountySafety,CodeForAfrica/CountySafety,3,JavaScript,2012-12-13T07:36:10Z,2015-09-11T15:16:44Z,,False,None
CodeForAfrica,AfricanSpending,CodeForAfrica/AfricanSpending,3,JavaScript,2013-02-05T18:57:43Z,2014-10-14T17:01:18Z,,False,An easy way to track government spending across Africa.
CodeForAfrica,GotToVote-v2,CodeForAfrica/GotToVote-v2,3,PHP,2013-02-23T09:54:02Z,2015-07-18T13:53:02Z,,False,This is a toolkit to encourage voting and present election data in an interactive and meaningful manner.
CodeForAfrica,ckanext-openafrica,CodeForAfrica/ckanext-openafrica,3,JavaScript,2013-04-02T15:03:44Z,2015-09-29T15:17:12Z,http://openafrica.net,False,A CKAN extension to style and add features to the openAFRICA platform. Accessible at http://openafrica.net
CodeForAfrica,actNow,CodeForAfrica/actNow,1,PHP,2013-05-22T08:20:35Z,2014-06-19T13:18:25Z,,False,A petition manager system with sms integration
CodeForAfrica,WhereMyMoneyDey,CodeForAfrica/WhereMyMoneyDey,1,PHP,2013-05-24T10:43:15Z,2015-09-29T15:41:33Z,http://wmmd.codeforafrica.org,False,All mining companies in Ghana are supposed to pay 3% of the revenues they generate back to local residents. Accessible at http://wmmd.codeforafrica.org
